date,u10,v10,fg10,msl,tp,latitude,longitude,vhm0,vmdr,vtpk,wind_speed,wave_energy,doy_sin,doy_cos,month_sin,month_cos
2011-05-07,4.219372420833333,0.6843058221249999,6.9355656,100898.54104166666,0.000264525414,6.5,80.0,1.4524999856948853,236.5187530517578,6.224999904632568,4.274503255804482,2.109756208443642,0.8165380514459161,-0.5772916165517272,0.49999999999999994,-0.8660254037844387
2011-05-08,3.950602866666667,2.010498678083333,7.3709791041666675,100862.57541666667,0.0001778403915,6.5,80.0,1.3975000381469727,239.5625,6.175000190734863,4.432760758792393,1.95300635662079,0.8064799463209448,-0.5912614448635781,0.49999999999999994,-0.8660254037844387
2011-05-09,2.677351625,2.687329604166667,7.0379747375,100982.57041666667,0.00020092725604166665,6.5,80.0,1.3849999904632568,221.55999755859375,9.28125,3.793409037438583,1.9182249735832215,0.7961828637826158,-0.6050560696488488,0.49999999999999994,-0.8660254037844387
2011-05-10,1.8134244339166665,2.3035030375,6.188251220833333,100960.45375,0.00018835067625,6.5,80.0,1.40625,204.14125061035156,17.731250762939453,2.931660693412133,1.9775390625,0.7856498550787147,-0.6186714032625031,0.49999999999999994,-0.8660254037844387
2011-05-11,2.43668366875,1.8319212529166666,5.651726854166667,100954.65375,0.000255922478125,6.5,80.0,1.3149999380111694,200.7012481689453,15.09375,3.0485017268226584,1.7292248369693795,0.7748840413670407,-0.6321034111873487,0.49999999999999994,-0.8660254037844387
2011-05-12,1.7250283666666666,1.2664508845833333,5.0299104125000005,100947.35645833334,0.0005462964374166667,6.5,80.0,1.1487499475479126,198.3625030517578,14.454999923706055,2.140004838514758,1.319626441991332,0.7638886127905428,-0.6453481132295501,0.49999999999999994,-0.8660254037844387
2011-05-13,3.0321699916666667,0.8231061304166666,5.5920120041666666,100928.175,8.537372044416666e-05,6.5,80.0,1.0162500143051147,203.2324981689453,13.063750267028809,3.1419036522931973,1.032764091575146,0.7526668275320085,-0.6584015846980488,0.49999999999999994,-0.8660254037844387
2011-05-14,2.2974796333333334,1.5822226208333332,5.7322066000000005,100948.65583333334,0.00013174613395833333,6.5,80.0,1.0612499713897705,208.072509765625,15.321249961853027,2.789595147590089,1.1262515017747887,0.7412220108485958,-0.6712599575675313,0.49999999999999994,-0.8660254037844387
2011-05-15,1.9064569841666668,1.78142228625,5.416822575,101026.51791666668,0.00015048186058333335,6.5,80.0,1.2362499237060547,204.26625061035156,15.451250076293945,2.60922279509168,1.528313873863226,0.7295575540864875,-0.6839194216246106,0.49999999999999994,-0.8660254037844387
2011-05-16,1.34229469575,1.4238090474166667,4.5274852375,101033.94020833333,0.00017231702939583335,6.5,80.0,1.2325000762939453,201.10125732421875,17.549999237060547,1.9567798173898208,1.519056438064581,0.717676913675962,-0.6963762255968722,0.49999999999999994,-0.8660254037844387
