valid_time,u10,v10,fg10,msl,sst,tp,latitude,longitude
2026-01-23 06:00:00,0.39756775,-1.4498749,5.1000443,101487.75,,5.2452087e-06,6.5,80.0
2026-01-23 07:00:00,0.7560272,-1.3057861,3.778939,101400.69,,2.336502e-05,6.5,80.0
2026-01-23 08:00:00,0.95596313,-1.4874725,3.4881744,101247.625,,0.0,6.5,80.0
2026-01-23 09:00:00,1.2174377,-1.345581,3.6630003,101149.875,,0.0,6.5,80.0
2026-01-23 10:00:00,2.4186401,-1.589035,4.00906,101048.81,,0.0,6.5,80.0
2026-01-23 11:00:00,2.364914,-2.0651093,4.255641,101025.69,,0.0,6.5,80.0
2026-01-23 12:00:00,2.3291626,-2.483902,4.3153324,101105.19,,0.0,6.5,80.0
2026-01-23 13:00:00,2.6221008,-2.933487,4.3031077,101177.06,,0.0,6.5,80.0
2026-01-23 14:00:00,2.4909515,-3.3313446,4.3280683,101251.44,,0.0,6.5,80.0
2026-01-23 15:00:00,2.088913,-3.674591,4.154507,101351.81,,0.0,6.5,80.0
2026-01-23 16:00:00,1.6116638,-3.8123474,3.7666578,101412.0,,0.0,6.5,80.0
2026-01-23 17:00:00,1.0451508,-3.7782745,4.026939,101451.44,,0.0,6.5,80.0
2026-01-23 18:00:00,0.34591675,-3.8854218,4.594276,101435.69,,0.0,6.5,80.0
2026-01-23 19:00:00,-0.17131042,-3.631363,5.5706143,101404.5,,0.0,6.5,80.0
2026-01-23 20:00:00,-0.71469116,-3.4525146,5.4307165,101341.94,,0.0,6.5,80.0
2026-01-23 21:00:00,-1.0432129,-3.0095673,5.299063,101315.125,,0.0,6.5,80.0
2026-01-23 22:00:00,-1.9599304,-3.2254791,4.994602,101243.44,,0.0,6.5,80.0
2026-01-23 23:00:00,-2.0944977,-2.2086792,4.718691,101187.81,,0.0,6.5,80.0
2026-01-24 00:00:00,-2.148697,-1.6383209,4.486521,101248.19,,0.0,6.5,80.0
2026-01-24 01:00:00,-1.8652496,-1.5924072,4.1977167,101335.375,,0.0,6.5,80.0
2026-01-24 02:00:00,-1.7718506,-1.7662354,4.2802873,101426.19,,0.0,6.5,80.0
2026-01-24 03:00:00,-1.3910065,-1.401062,4.215778,101497.25,,0.0,6.5,80.0
2026-01-24 04:00:00,-0.72039795,-1.1545105,3.9330866,101531.375,,0.0,6.5,80.0
2026-01-24 05:00:00,0.1716919,-1.125,3.671218,101505.44,,0.0,6.5,80.0
2026-01-24 06:00:00,1.1021423,-1.2284088,3.4422507,101459.25,,0.0,6.5,80.0
2026-01-24 07:00:00,2.0390778,-1.1154022,4.5150933,101348.94,,0.0,6.5,80.0
2026-01-24 08:00:00,3.0308838,-1.4121552,5.8161488,101257.5,,0.0,6.5,80.0
2026-01-24 09:00:00,3.905838,-1.9436646,7.176183,101144.375,,0.0,6.5,80.0
2026-01-24 10:00:00,5.397049,-2.8109436,8.076508,101084.0,,0.0,6.5,80.0
2026-01-24 11:00:00,4.42955,-3.704712,8.556497,101043.81,,4.7683716e-07,6.5,80.0
2026-01-24 12:00:00,3.811203,-3.9364014,8.572544,101100.875,,0.0,6.5,80.0
2026-01-24 13:00:00,3.1748657,-4.150009,7.9452987,101149.69,,0.0,6.5,80.0
2026-01-24 14:00:00,2.4651031,-4.60524,7.44151,101229.0,,0.0,6.5,80.0
2026-01-24 15:00:00,1.7167053,-4.793396,7.334909,101292.31,,0.0,6.5,80.0
2026-01-24 16:00:00,1.001709,-4.4754333,6.9677143,101356.25,,0.0,6.5,80.0
2026-01-24 17:00:00,0.2695923,-3.8802795,5.9537215,101347.25,,0.0,6.5,80.0
2026-01-24 18:00:00,-0.2992401,-3.4294739,5.2145753,101334.81,,0.0,6.5,80.0
2026-01-24 19:00:00,-0.74479675,-2.3750305,4.6813703,101292.94,,1.9073486e-06,6.5,80.0
2026-01-24 20:00:00,-0.9634247,-1.3018036,3.8643818,101200.19,,9.536743e-07,6.5,80.0
2026-01-24 21:00:00,-1.1982269,-0.43310547,3.3733847,101156.0,,4.7683716e-07,6.5,80.0
2026-01-24 22:00:00,-1.62677,-0.49357605,3.3543668,101103.0,,9.536743e-07,6.5,80.0
2026-01-24 23:00:00,-1.6052704,0.4967041,3.7876935,101119.81,,9.536743e-07,6.5,80.0
2026-01-25 00:00:00,-1.8133545,0.94888306,4.2775726,101161.81,,4.7683716e-07,6.5,80.0
2026-01-25 01:00:00,-2.2036743,1.2595978,4.7077374,101270.19,,0.0,6.5,80.0
2026-01-25 02:00:00,-2.7964783,1.6629639,5.311241,101298.56,,0.0,6.5,80.0
2026-01-25 03:00:00,-3.0285797,1.9189606,5.92438,101394.56,,0.0,6.5,80.0
2026-01-25 04:00:00,-2.445282,1.9961395,6.1045194,101416.94,,0.0,6.5,80.0
2026-01-25 05:00:00,-1.5695801,2.1374207,6.1279926,101387.5,,7.6293945e-06,6.5,80.0
2026-01-25 06:00:00,-0.5369415,2.2205505,5.585292,101299.31,,2.3841858e-05,6.5,80.0
2026-01-25 07:00:00,0.55384827,2.186386,4.6607122,101191.5,,7.6293945e-06,6.5,80.0
2026-01-25 08:00:00,1.3550873,2.0895233,5.048696,101080.5,,4.2915344e-06,6.5,80.0
2026-01-25 09:00:00,1.8771667,1.9250946,5.056175,101001.56,,3.2901764e-05,6.5,80.0
2026-01-25 10:00:00,3.6734924,1.1474152,5.0802627,100929.56,,6.2942505e-05,6.5,80.0
2026-01-25 11:00:00,2.9722748,0.3014984,5.0487394,100949.0,,0.00013494492,6.5,80.0
2026-01-25 12:00:00,2.1359406,-0.40014648,4.864751,101070.125,,0.00017166138,6.5,80.0
2026-01-25 13:00:00,1.766159,-0.86309814,3.8178737,101153.81,,0.00015544891,6.5,80.0
2026-01-25 14:00:00,1.659729,-1.2631073,3.1905594,101235.81,,0.00020599365,6.5,80.0
2026-01-25 15:00:00,1.4672394,-1.4852295,2.879897,101324.19,,0.00015211105,6.5,80.0
2026-01-25 16:00:00,1.0893555,-1.4546356,1.8851678,101387.94,,7.8201294e-05,6.5,80.0
2026-01-25 17:00:00,0.13673401,-0.8818207,2.0529723,101393.25,,0.00011396408,6.5,80.0
2026-01-25 18:00:00,-0.45088196,0.039627075,1.9100225,101399.0,,0.0001077652,6.5,80.0
2026-01-25 19:00:00,-0.51968384,0.96476746,2.8529253,101342.19,,0.00014209747,6.5,80.0
2026-01-25 20:00:00,-0.10826111,1.3846283,3.2864733,101299.44,,0.00017023087,6.5,80.0
2026-01-25 21:00:00,0.04837036,1.2637482,3.1454067,101224.75,,3.0994415e-05,6.5,80.0
2026-01-25 22:00:00,-0.79577637,1.6012268,2.4833217,101151.06,,0.0,6.5,80.0
2026-01-25 23:00:00,-0.5982361,1.4506683,2.0832796,101169.19,,0.0,6.5,80.0
2026-01-26 00:00:00,-0.8804321,1.0422058,1.9415675,101173.75,,0.0,6.5,80.0
2026-01-26 01:00:00,-1.3433838,0.5964508,2.5100138,101246.375,,0.0,6.5,80.0
2026-01-26 02:00:00,-1.1143646,0.12426758,3.0851827,101317.25,,0.0,6.5,80.0
2026-01-26 03:00:00,-0.29315186,-0.31340027,3.0529387,101402.19,,0.0,6.5,80.0
2026-01-26 04:00:00,0.61528015,-0.9313812,2.665742,101444.31,,0.0,6.5,80.0
2026-01-26 05:00:00,1.5973816,-1.5266724,3.014334,101393.69,,4.2915344e-06,6.5,80.0
2026-01-26 06:00:00,2.542221,-1.5554504,4.652548,101334.56,,3.385544e-05,6.5,80.0
2026-01-26 07:00:00,3.1869354,-1.1703033,5.95905,101284.94,,4.6253204e-05,6.5,80.0
2026-01-26 08:00:00,3.5018616,-0.41996765,6.3772283,101183.06,,0.00010967255,6.5,80.0
2026-01-26 09:00:00,3.5800934,0.5815277,6.7037163,101113.56,,3.862381e-05,6.5,80.0
2026-01-26 10:00:00,3.507309,0.41337585,7.083597,101046.06,,1.859665e-05,6.5,80.0
2026-01-26 11:00:00,2.6393127,0.35694885,6.892257,101084.69,,0.00019836426,6.5,80.0
2026-01-26 12:00:00,1.6247253,0.3401947,6.3768253,101177.81,,0.000770092,6.5,80.0
2026-01-26 13:00:00,0.29689026,0.77301025,5.7063546,101275.125,,0.00022745132,6.5,80.0
2026-01-26 14:00:00,-0.21769714,1.4359741,4.2728276,101347.06,,8.583069e-06,6.5,80.0
2026-01-26 15:00:00,-0.02368164,1.5193176,3.8997588,101453.125,,0.0,6.5,80.0
2026-01-26 16:00:00,-0.15374756,1.3093567,3.256566,101499.25,,0.0,6.5,80.0
2026-01-26 17:00:00,-0.27186584,0.785202,2.8126554,101499.875,,0.0,6.5,80.0
2026-01-26 18:00:00,-0.61672974,0.24531555,2.488402,101484.06,,0.0,6.5,80.0
2026-01-26 19:00:00,-0.9639435,-0.008743286,1.9983884,101452.81,,2.4318695e-05,6.5,80.0
2026-01-26 20:00:00,-1.2841797,-0.5242615,2.716544,101391.625,,0.00011634827,6.5,80.0
2026-01-26 21:00:00,-1.9508362,-1.0054321,3.508093,101341.31,,7.6293945e-06,6.5,80.0
2026-01-26 22:00:00,-2.227188,-0.62698364,4.0402203,101279.625,,8.6307526e-05,6.5,80.0
2026-01-26 23:00:00,-2.2553558,-0.7232971,4.0200386,101303.81,,3.385544e-05,6.5,80.0
2026-01-27 00:00:00,-2.0303955,-0.8527527,3.9979029,101348.25,,3.671646e-05,6.5,80.0
2026-01-27 01:00:00,-1.545517,-1.1679382,3.5298867,101423.44,,1.2397766e-05,6.5,80.0
2026-01-27 02:00:00,-1.2771912,-1.3954163,3.778798,101485.0,,2.5749207e-05,6.5,80.0
2026-01-27 03:00:00,-0.65766907,-1.1808319,4.130359,101566.94,,1.7166138e-05,6.5,80.0
2026-01-27 04:00:00,-0.022354126,-1.0445404,4.5596647,101598.0,,3.8146973e-06,6.5,80.0
2026-01-27 05:00:00,0.673584,-0.76008606,4.619696,101577.0,,4.7683716e-07,6.5,80.0
2026-01-27 06:00:00,1.4295044,-0.60043335,4.4849315,101513.81,,4.7683716e-07,6.5,80.0
2026-01-27 07:00:00,2.0582428,-0.73612976,4.544181,101416.875,,2.527237e-05,6.5,80.0
2026-01-27 08:00:00,2.5021362,-0.70843506,5.1505013,101279.19,,1.9073486e-06,6.5,80.0
2026-01-27 09:00:00,2.8574371,-0.5892029,6.474375,101181.375,,0.0,6.5,80.0
2026-01-27 10:00:00,4.3056793,-0.77108765,7.177521,101093.06,,0.0,6.5,80.0
2026-01-27 11:00:00,3.2823792,-1.4582367,6.449051,101100.94,,0.0,6.5,80.0
2026-01-27 12:00:00,2.34581,-1.4169922,5.8887606,101186.69,,0.0,6.5,80.0
2026-01-27 13:00:00,1.6390076,-1.5576172,5.2755075,101224.19,,0.0,6.5,80.0
2026-01-27 14:00:00,0.9038849,-2.337494,4.6825724,101285.125,,0.0,6.5,80.0
2026-01-27 15:00:00,-0.46949768,-2.8223267,4.3802905,101382.625,,0.0,6.5,80.0
2026-01-27 16:00:00,-1.3531036,-2.7319794,4.1843915,101431.19,,0.0,6.5,80.0
2026-01-27 17:00:00,-1.6414337,-2.5496216,4.066948,101434.56,,0.0,6.5,80.0
2026-01-27 18:00:00,-1.57518,-2.6392822,3.7772908,101423.0,,3.33786e-06,6.5,80.0
2026-01-27 19:00:00,-1.0260925,-2.8116608,4.325368,101388.25,,2.3841858e-06,6.5,80.0
2026-01-27 20:00:00,-0.55966187,-3.170761,4.6002636,101339.625,,3.671646e-05,6.5,80.0
2026-01-27 21:00:00,-0.33868408,-2.9947968,4.715886,101281.0,,8.440018e-05,6.5,80.0
2026-01-27 22:00:00,0.045532227,-2.16185,4.6929207,101242.06,,1.66893e-05,6.5,80.0
2026-01-27 23:00:00,-0.1832428,-1.7674408,4.641093,101247.81,,4.1484833e-05,6.5,80.0
2026-01-28 00:00:00,-0.08081055,-1.8555908,4.7601447,101275.625,,0.00010204315,6.5,80.0
2026-01-28 01:00:00,-0.06585693,-2.9236145,5.2033515,101379.375,,8.2969666e-05,6.5,80.0
2026-01-28 02:00:00,-0.3286438,-3.973587,6.223677,101454.69,,6.341934e-05,6.5,80.0
2026-01-28 03:00:00,-0.8578491,-4.416458,7.1487417,101523.0,,6.67572e-06,6.5,80.0
2026-01-28 04:00:00,-1.0727234,-4.293091,7.6944413,101528.81,,4.7683716e-07,6.5,80.0
2026-01-28 05:00:00,-0.9624481,-3.7113037,7.7172413,101485.875,,0.0,6.5,80.0
2026-01-28 06:00:00,-0.21321106,-2.8496094,7.0144835,101394.375,,0.0,6.5,80.0
2026-01-28 07:00:00,0.63223267,-2.0757294,5.086967,101288.56,,0.0,6.5,80.0
2026-01-28 08:00:00,1.5046997,-1.1411743,4.30725,101187.875,,0.0,6.5,80.0
2026-01-28 09:00:00,2.3345337,-0.18501282,4.4839005,101070.94,,0.0,6.5,80.0
2026-01-28 10:00:00,3.4356384,1.3446503,6.060856,101004.31,,0.0,6.5,80.0
2026-01-28 11:00:00,3.3524628,2.1567993,7.236003,100987.25,,0.0,6.5,80.0
2026-01-28 12:00:00,3.0874634,2.3616486,7.601158,101082.94,,0.0,6.5,80.0
2026-01-28 13:00:00,2.2854156,2.2815247,7.120295,101182.19,,0.0,6.5,80.0
2026-01-28 14:00:00,1.4413605,2.2428436,6.204781,101249.19,,0.0,6.5,80.0
2026-01-28 15:00:00,0.59269714,2.208664,5.3054366,101316.5,,0.0,6.5,80.0
2026-01-28 16:00:00,-0.15678406,2.2760925,5.0958524,101366.5,,0.0,6.5,80.0
2026-01-28 17:00:00,-0.6222534,2.2115326,4.9078755,101356.81,,0.0,6.5,80.0
2026-01-28 18:00:00,-0.75556946,1.9141235,4.3601174,101350.19,,1.5258789e-05,6.5,80.0
2026-01-28 19:00:00,-1.0034027,1.7190552,3.50408,101299.19,,3.33786e-06,6.5,80.0
2026-01-28 20:00:00,-0.616745,0.9851837,3.2696471,101243.69,,3.8146973e-06,6.5,80.0
2026-01-28 21:00:00,-0.48117065,0.3821869,2.857596,101186.94,,2.3841858e-06,6.5,80.0
2026-01-28 22:00:00,-0.5232544,0.4983673,3.0571907,101119.06,,9.536743e-07,6.5,80.0
2026-01-28 23:00:00,-0.20610046,0.37857056,3.1117063,101136.06,,1.001358e-05,6.5,80.0
2026-01-29 00:00:00,-0.16194153,-0.28837585,2.9791698,101172.25,,9.536743e-06,6.5,80.0
2026-01-29 01:00:00,0.13346863,-1.0167847,2.77101,101248.875,,8.106232e-06,6.5,80.0
2026-01-29 02:00:00,0.22277832,-2.1758728,3.9584908,101335.0,,1.4305115e-06,6.5,80.0
2026-01-29 03:00:00,0.33648682,-3.0364227,5.3424587,101417.56,,0.0,6.5,80.0
2026-01-29 04:00:00,0.49172974,-3.2296906,5.9999123,101448.0,,0.0,6.5,80.0
2026-01-29 05:00:00,0.63713074,-2.944809,5.9299664,101411.5,,0.0,6.5,80.0
2026-01-29 06:00:00,1.011322,-2.2872925,5.5262213,101354.75,,0.0,6.5,80.0
2026-01-29 07:00:00,1.7349396,-1.5906372,4.9760675,101241.0,,0.0,6.5,80.0
2026-01-29 08:00:00,2.589798,-1.1919403,5.4058332,101140.31,,0.0,6.5,80.0
2026-01-29 09:00:00,3.4290924,-1.1989136,6.448968,101021.69,,0.0,6.5,80.0
2026-01-29 10:00:00,4.3967743,-1.8447113,7.608937,100981.0,,0.0,6.5,80.0
2026-01-29 11:00:00,4.1577454,-2.303009,7.93349,100992.875,,0.0,6.5,80.0
2026-01-29 12:00:00,3.6464996,-2.4051208,8.131157,101053.25,,0.0,6.5,80.0
2026-01-29 13:00:00,2.9734802,-2.2461853,7.591805,101132.31,,0.0,6.5,80.0
2026-01-29 14:00:00,2.8090973,-2.1453094,6.4774804,101203.81,,0.0,6.5,80.0
2026-01-29 15:00:00,2.2138672,-2.0447998,5.616957,101314.69,,0.0,6.5,80.0
2026-01-29 16:00:00,1.0108948,-1.8779907,4.9355054,101364.81,,0.0,6.5,80.0
2026-01-29 17:00:00,-0.056381226,-1.579773,4.8381524,101394.69,,0.0,6.5,80.0
2026-01-29 18:00:00,-0.6047058,-1.2435455,4.360331,101391.25,,0.0,6.5,80.0
2026-01-29 19:00:00,-1.0454102,-0.7987671,3.4100108,101358.56,,0.0,6.5,80.0
2026-01-29 20:00:00,-1.327774,-0.65411377,3.1512847,101328.94,,0.0,6.5,80.0
2026-01-29 21:00:00,-1.272522,-0.8937378,3.0553749,101253.75,,4.7683716e-07,6.5,80.0
2026-01-29 22:00:00,-0.6429596,-1.4794769,3.0837474,101200.375,,9.536743e-07,6.5,80.0
2026-01-29 23:00:00,-0.7565155,-1.9855194,3.0376835,101222.375,,9.536743e-07,6.5,80.0
2026-01-30 00:00:00,-0.8719635,-2.6161194,3.1505752,101262.125,,1.9073486e-06,6.5,80.0
2026-01-30 01:00:00,-0.8666229,-3.2537384,4.197012,101372.0,,5.2452087e-06,6.5,80.0
2026-01-30 02:00:00,-0.80513,-3.9244843,5.8507185,101432.375,,4.2915344e-06,6.5,80.0
2026-01-30 03:00:00,-0.8013916,-4.275467,6.8130608,101505.0,,4.7683716e-07,6.5,80.0
2026-01-30 04:00:00,-0.81414795,-4.1291046,6.9999557,101552.56,,0.0,6.5,80.0
2026-01-30 05:00:00,-0.59169006,-3.7947998,6.8676925,101483.75,,9.536743e-07,6.5,80.0
2026-01-30 06:00:00,-0.3934021,-3.3536682,6.3518267,101440.625,,4.7683716e-07,6.5,80.0
2026-01-30 07:00:00,-0.23417664,-2.8117218,5.6530995,101305.0,,0.0,6.5,80.0
2026-01-30 08:00:00,-0.108932495,-2.3583221,5.059434,101238.06,,4.7683716e-07,6.5,80.0
2026-01-30 09:00:00,0.022369385,-2.227829,4.5723715,101094.375,,0.0,6.5,80.0
2026-01-30 10:00:00,-0.14750671,-2.1380463,4.4217043,101067.44,,4.2915344e-05,6.5,80.0
2026-01-30 11:00:00,-0.38539124,-1.9724884,3.8749442,101056.06,,9.346008e-05,6.5,80.0
2026-01-30 12:00:00,-0.45362854,-1.9146118,4.0429897,101098.69,,0.0002040863,6.5,80.0
2026-01-30 13:00:00,-0.61616516,-2.1059113,3.727375,101176.75,,0.0001373291,6.5,80.0
2026-01-30 14:00:00,-0.6417694,-2.185196,3.4606304,101226.94,,0.00015830994,6.5,80.0
2026-01-30 15:00:00,-0.6164551,-2.341751,3.929563,101320.94,,8.535385e-05,6.5,80.0
2026-01-30 16:00:00,-0.42582703,-2.3441162,4.154667,101376.56,,3.8146973e-06,6.5,80.0
2026-01-30 17:00:00,-0.46113586,-2.1170807,4.8726807,101383.94,,0.0,6.5,80.0
2026-01-30 18:00:00,-0.70747375,-1.2777405,4.5597863,101361.5,,1.2874603e-05,6.5,80.0
2026-01-30 19:00:00,-0.65911865,-0.75187683,2.4823406,101341.125,,0.0003914833,6.5,80.0
2026-01-30 20:00:00,-0.8104248,-0.5502014,2.0960104,101273.5,,0.0004992485,6.5,80.0
2026-01-30 21:00:00,-0.0967865,-0.611496,2.1353855,101207.69,,0.0006160736,6.5,80.0
2026-01-30 22:00:00,-0.11808777,-0.07069397,1.9641473,101166.125,,0.0003824234,6.5,80.0
2026-01-30 23:00:00,-0.25009155,-0.52059937,1.8567193,101216.44,,0.0003876686,6.5,80.0
2026-01-31 00:00:00,-0.07759094,-1.2296295,2.2113771,101257.125,,0.00017976761,6.5,80.0
2026-01-31 01:00:00,0.27474976,-2.3193054,2.7244225,101317.06,,0.000120162964,6.5,80.0
2026-01-31 02:00:00,0.18759155,-3.3828125,3.7514062,101408.625,,0.00023126602,6.5,80.0
2026-01-31 03:00:00,-0.42178345,-3.5345917,5.021261,101479.81,,5.340576e-05,6.5,80.0
2026-01-31 04:00:00,-0.88256836,-3.094513,5.2151012,101503.56,,9.536743e-07,6.5,80.0
2026-01-31 05:00:00,-1.111206,-2.2463074,5.070717,101472.125,,0.0,6.5,80.0
2026-01-31 06:00:00,-0.6517639,-1.589447,4.8908205,101389.31,,0.0,6.5,80.0
2026-01-31 07:00:00,0.12168884,-1.3067627,4.572148,101275.375,,1.4305115e-05,6.5,80.0
2026-01-31 08:00:00,0.8235321,-0.8063202,4.540623,101153.375,,2.9563904e-05,6.5,80.0
2026-01-31 09:00:00,1.6381073,-0.28955078,4.7794075,101060.94,,2.1457672e-05,6.5,80.0
2026-01-31 10:00:00,1.7685089,-1.3611145,5.558489,100984.5,,0.00025749207,6.5,80.0
2026-01-31 11:00:00,1.3586731,-1.3015137,5.195394,100925.875,,0.007902145,6.5,80.0
2026-01-31 12:00:00,-0.33554077,-1.3009491,5.0143967,101075.19,,0.005117893,6.5,80.0
2026-01-31 13:00:00,-1.6432343,-0.22068787,4.4739122,101126.625,,0.0005426407,6.5,80.0
2026-01-31 14:00:00,-2.3703766,0.9326172,4.298814,101213.375,,0.0007624626,6.5,80.0
2026-01-31 15:00:00,-2.0144196,1.3634338,4.0079513,101305.19,,0.0014300346,6.5,80.0
2026-01-31 16:00:00,-1.5930176,1.3517914,3.9688118,101364.81,,0.003748417,6.5,80.0
2026-01-31 17:00:00,-1.4570923,0.92633057,4.046229,101375.56,,0.0023174286,6.5,80.0
2026-01-31 18:00:00,-0.958313,0.56552124,3.87566,101342.5,,0.0007429123,6.5,80.0
2026-01-31 19:00:00,0.03881836,0.54808044,2.7712803,101285.81,,0.00027370453,6.5,80.0
2026-01-31 20:00:00,0.9399719,0.22865295,2.469616,101224.375,,6.2942505e-05,6.5,80.0
2026-01-31 21:00:00,1.3485718,-0.3203888,2.9125707,101172.0,,5.4359436e-05,6.5,80.0
2026-01-31 22:00:00,0.59669495,-0.59298706,2.246472,101136.94,,3.0040741e-05,6.5,80.0
2026-01-31 23:00:00,0.45429993,-1.4884491,2.4066498,101123.125,,1.001358e-05,6.5,80.0
2026-02-01 00:00:00,0.1638031,-1.6456757,2.5915325,101164.875,,8.106232e-06,6.5,80.0
2026-02-01 01:00:00,-0.16291809,-1.5089264,2.9952712,101237.06,,7.6293945e-06,6.5,80.0
2026-02-01 02:00:00,-0.4841156,-1.1723785,3.7923715,101353.69,,9.536743e-07,6.5,80.0
2026-02-01 03:00:00,-0.07876587,-1.0791321,4.149808,101439.69,,0.0,6.5,80.0
2026-02-01 04:00:00,0.4177704,-1.0578156,4.171744,101448.875,,5.722046e-06,6.5,80.0
2026-02-01 05:00:00,0.80270386,-0.8377075,3.9906251,101442.25,,2.4795532e-05,6.5,80.0
2026-02-01 06:00:00,1.1523132,-0.42999268,4.323621,101364.0,,7.200241e-05,6.5,80.0
2026-02-01 07:00:00,2.0226746,-0.0773468,4.98496,101261.0,,5.722046e-06,6.5,80.0
2026-02-01 08:00:00,3.0123138,0.5408783,5.7116566,101174.625,,1.4781952e-05,6.5,80.0
2026-02-01 09:00:00,3.2437744,0.59103394,6.710303,101097.25,,0.00063943863,6.5,80.0
2026-02-01 10:00:00,3.8620758,0.4207306,6.682175,101026.94,,0.0019683838,6.5,80.0
2026-02-01 11:00:00,2.1888428,-0.74464417,5.132196,101061.81,,0.00025367737,6.5,80.0
2026-02-01 12:00:00,-0.03744507,-1.2594452,3.4768403,101144.19,,0.0006170273,6.5,80.0
2026-02-01 13:00:00,-0.98231506,-0.8745117,2.8790543,101213.375,,0.00065898895,6.5,80.0
2026-02-01 14:00:00,-1.0278015,-0.7463074,3.616804,101263.94,,0.0004272461,6.5,80.0
2026-02-01 15:00:00,-1.1217804,-0.33895874,4.1917825,101328.94,,0.0002670288,6.5,80.0
2026-02-01 16:00:00,-1.1673737,0.2136383,4.0006313,101374.19,,4.7683716e-06,6.5,80.0
2026-02-01 17:00:00,-1.2254791,0.64826965,3.5675535,101354.875,,9.536743e-07,6.5,80.0
2026-02-01 18:00:00,-0.9225311,0.7617035,2.8958912,101327.0,,9.536743e-07,6.5,80.0
2026-02-01 19:00:00,-0.39476013,0.48895264,2.1095948,101282.5,,9.536743e-07,6.5,80.0
2026-02-01 20:00:00,-0.26411438,-0.2011261,1.8458686,101203.125,,0.0,6.5,80.0
2026-02-01 21:00:00,-0.12637329,-0.9649811,1.9342376,101135.375,,4.7683716e-07,6.5,80.0
2026-02-01 22:00:00,0.05607605,-1.351654,2.7241359,101102.125,,5.2452087e-06,6.5,80.0
2026-02-01 23:00:00,0.3786621,-1.9473419,3.2516592,101105.69,,8.106232e-06,6.5,80.0
2026-02-02 00:00:00,-0.0670166,-2.091629,3.6452422,101155.625,,4.7683716e-07,6.5,80.0
2026-02-02 01:00:00,-0.038909912,-2.4473724,4.0197415,101228.31,,0.0,6.5,80.0
2026-02-02 02:00:00,0.04638672,-2.62323,4.510644,101282.75,,0.0,6.5,80.0
2026-02-02 03:00:00,0.49069214,-3.0726776,5.2654185,101379.06,,0.0,6.5,80.0
2026-02-02 04:00:00,0.70610046,-2.9644012,5.5298085,101411.75,,0.0,6.5,80.0
2026-02-02 05:00:00,0.2684021,-2.7789154,5.335368,101357.75,,1.2397766e-05,6.5,80.0
2026-02-02 06:00:00,0.16482544,-2.1987915,4.883604,101259.375,,5.00679e-05,6.5,80.0
2026-02-02 07:00:00,0.5727997,-1.1715698,4.427524,101158.19,,1.8119812e-05,6.5,80.0
2026-02-02 08:00:00,0.9711304,0.050994873,3.905169,101077.375,,1.7166138e-05,6.5,80.0
2026-02-02 09:00:00,1.2506409,1.0515594,4.1454287,100991.94,,6.151199e-05,6.5,80.0
2026-02-02 10:00:00,0.7347717,0.21328735,4.9092035,100903.25,,0.0014710426,6.5,80.0
2026-02-02 11:00:00,1.0533905,-0.3705597,4.8157134,100917.875,,0.00095176697,6.5,80.0
2026-02-02 12:00:00,0.631897,0.3238678,4.1279273,101038.44,,0.0002450943,6.5,80.0
2026-02-02 13:00:00,-0.36592102,1.1311798,3.1586804,101121.19,,0.0009741783,6.5,80.0
2026-02-02 14:00:00,-0.6691284,2.0347595,3.6826718,101229.375,,0.0008301735,6.5,80.0
2026-02-02 15:00:00,-1.0190277,2.4923096,3.9427226,101327.44,,0.001285553,6.5,80.0
2026-02-02 16:00:00,-0.89938354,2.6230774,3.8628619,101422.375,,0.0013222694,6.5,80.0
2026-02-02 17:00:00,-0.80358887,2.2562103,3.6473475,101439.75,,0.0010581017,6.5,80.0
2026-02-02 18:00:00,-0.7862549,1.7921448,3.2388198,101408.5,,0.0019364357,6.5,80.0
2026-02-02 19:00:00,-0.5011749,1.4440613,4.9622173,101364.94,,0.0026102066,6.5,80.0
2026-02-02 20:00:00,-0.17814636,1.016098,4.377332,101287.31,,0.003209114,6.5,80.0
2026-02-02 21:00:00,-0.008590698,0.604599,3.8357158,101235.06,,0.0059657097,6.5,80.0
2026-02-02 22:00:00,0.0209198,0.79981995,3.4418337,101176.125,,0.009322643,6.5,80.0
2026-02-02 23:00:00,0.7869873,0.9254608,3.666276,101204.5,,0.010822296,6.5,80.0
2026-02-03 00:00:00,0.8864136,0.42034912,3.8015056,101255.875,,0.010075569,6.5,80.0
2026-02-03 01:00:00,0.24810791,-0.51568604,3.5632722,101352.69,,0.006149292,6.5,80.0
2026-02-03 02:00:00,-0.26335144,-1.1496582,2.9278507,101434.56,,0.0031385422,6.5,80.0
2026-02-03 03:00:00,-0.6769409,-1.8634949,3.980311,101508.94,,0.0011334419,6.5,80.0
2026-02-03 04:00:00,-0.78440857,-2.076538,5.1219835,101524.0,,7.104874e-05,6.5,80.0
2026-02-03 05:00:00,0.20832825,-1.430603,5.022745,101497.94,,4.7683716e-07,6.5,80.0
2026-02-03 06:00:00,1.0799103,-1.1407166,4.5303903,101435.56,,3.2901764e-05,6.5,80.0
2026-02-03 07:00:00,1.9783173,-1.2710571,4.5834107,101314.44,,6.0081482e-05,6.5,80.0
2026-02-03 08:00:00,2.4674988,-1.7186127,5.3608894,101227.625,,3.4809113e-05,6.5,80.0
2026-02-03 09:00:00,2.7668457,-2.3257294,5.9827366,101135.19,,9.250641e-05,6.5,80.0
